Customer_ID,Customer_Name,Age,Gender,State,Account_Type,Account_Balance_NGN,Monthly_Income_NGN,Employment_Status,Years_With_Bank,Has_Loan,Loan_Type,Loan_Amount_NGN,Credit_Score,Monthly_Transactions,Digital_Banking_User,Account_Opening_Date
NB_001157,Customer_1157,33,Female,Oyo,Savings,157120,110294,Self-Employed,0.6,True,,1508321,663,13,False,2018-02-04 05:08:18.849424704
NB_001158,Customer_1158,18,Male,Imo,Current,74112,501118,Employed,3.7,False,,0,511,21,False,2018-02-06 18:30:47.723861920
NB_001159,Customer_1159,44,Female,Rivers,Savings,496817,1573438,Employed,11.8,False,,0,698,16,True,2018-02-09 07:53:16.598299136
NB_001160,Customer_1160,27,Female,Imo,Fixed Deposit,22511,402775,Self-Employed,0.5,True,,679157,648,14,True,2018-02-11 21:15:45.472736352
NB_001161,Customer_1161,59,Male,Edo,Student,22219,86486,Employed,3.4,True,,2196807,584,14,False,2018-02-14 10:38:14.347173568
NB_001162,Customer_1162,39,Female,Edo,Savings,181241,1417362,Self-Employed,2.1,False,,0,592,17,False,2018-02-17 00:00:43.221610784
NB_001163,Customer_1163,22,Female,Edo,Fixed Deposit,111493,229249,Employed,8.2,False,,0,493,12,False,2018-02-19 13:23:12.096048000
NB_001164,Customer_1164,42,Male,Lagos,Current,128929,421307,Employed,0.7,False,,0,823,10,False,2018-02-22 02:45:40.970485216
NB_001165,Customer_1165,50,Female,Edo,Savings,386609,2130892,Employed,1.8,False,,0,591,17,True,2018-02-24 16:08:09.844922432
NB_001166,Customer_1166,41,Male,Kano,Student,1581353,339971,Self-Employed,1.2,False,,0,567,15,True,2018-02-27 05:30:38.719359648
NB_001167,Customer_1167,40,Male,Kaduna,Savings,49737,277064,Retired,0.6,False,,0,512,14,True,2018-03-01 18:53:07.593796896
NB_001168,Customer_1168,56,Female,Lagos,Savings,472027,212365,Employed,0.2,False,,0,573,17,True,2018-03-04 08:15:36.468234112
NB_001169,Customer_1169,24,Female,Osun,Current,283006,271105,Employed,1.1,False,,0,639,18,True,2018-03-06 21:38:05.342671328
NB_001170,Customer_1170,66,Male,Imo,Savings,225469,76992,Employed,4.4,True,,558422,610,15,True,2018-03-09 11:00:34.217108544
NB_001171,Customer_1171,23,Male,Kaduna,Student,300231,538236,Employed,4.5,True,,1899178,585,12,True,2018-03-12 00:23:03.091545760
NB_001172,Customer_1172,61,Male,Delta,Current,27506,2084706,Employed,0.3,False,,0,697,13,True,2018-03-14 13:45:31.965982976
NB_001173,Customer_1173,62,Female,Oyo,Savings,29778,966745,Unemployed,1.9,False,,0,428,15,True,2018-03-17 03:08:00.840420192
NB_001174,Customer_1174,61,Female,Kano,Savings,953577,87069,Employed,2.6,False,,0,553,15,True,2018-03-19 16:30:29.714857408
NB_001175,Customer_1175,67,Female,Rivers,Savings,1256134,1688493,Employed,4.6,False,,0,633,15,False,2018-03-22 05:52:58.589294624
NB_001176,Customer_1176,52,Female,Kaduna,Current,384305,200408,Employed,8.1,True,,693168,585,21,False,2018-03-24 19:15:27.463731840
NB_001177,Customer_1177,33,Male,Delta,Savings,149792,256154,Retired,2.5,False,,0,826,16,False,2018-03-27 08:37:56.338169056
NB_001178,Customer_1178,72,Female,Rivers,Fixed Deposit,308281,316337,Self-Employed,3.1,False,,0,575,13,False,2018-03-29 22:00:25.212606272
NB_001179,Customer_1179,74,Female,Imo,Current,49655,167999,Employed,0.2,True,Business,4768233,648,20,True,2018-04-01 11:22:54.087043488
NB_001180,Customer_1180,32,Female,Osun,Fixed Deposit,1067055,745786,Employed,1.0,False,,0,657,23,True,2018-04-04 00:45:22.961480736
NB_001181,Customer_1181,20,Female,Kaduna,Student,249733,275723,Self-Employed,0.6,True,,1718519,721,14,True,2018-04-06 14:07:51.835917952
NB_001182,Customer_1182,37,Male,Imo,Savings,1864077,778430,Employed,1.7,False,,0,795,19,False,2018-04-09 03:30:20.710355168
NB_001183,Customer_1183,47,Female,Anambra,Savings,244825,146740,Employed,1.0,False,,0,391,20,True,2018-04-11 16:52:49.584792384
NB_001184,Customer_1184,30,Male,Oyo,Savings,103726,185088,Self-Employed,0.4,True,,657454,595,12,False,2018-04-14 06:15:18.459229600
NB_001185,Customer_1185,45,Female,Imo,Student,726723,296881,Retired,7.7,False,,0,624,23,True,2018-04-16 19:37:47.333666816
NB_001186,Customer_1186,39,Female,Kano,Student,159199,349745,Employed,1.2,False,,0,683,17,False,2018-04-19 09:00:16.208104032
NB_001187,Customer_1187,44,Female,Edo,Student,259046,1229429,Student,4.6,True,,15431758,490,18,False,2018-04-21 22:22:45.082541248
NB_001188,Customer_1188,46,Female,Imo,Savings,61890,173560,Employed,0.2,False,,0,700,14,True,2018-04-24 11:45:13.956978464
NB_001189,Customer_1189,70,Female,Imo,Current,116128,4672499,Student,11.1,False,,0,705,16,True,2018-04-27 01:07:42.831415680
NB_001190,Customer_1190,60,Male,Rivers,Fixed Deposit,836194,3525084,Employed,0.3,True,Auto,351164,578,11,True,2018-04-29 14:30:11.705852896
NB_001191,Customer_1191,46,Male,Imo,Current,41324,112721,Employed,3.6,False,,0,711,20,True,2018-05-02 03:52:40.580290112
NB_001192,Customer_1192,59,Female,Delta,Fixed Deposit,99821,1142513,Employed,1.2,True,,1218524,548,15,True,2018-05-04 17:15:09.454727360
NB_001193,Customer_1193,63,Female,Kano,Savings,162570,400828,Employed,1.8,True,Auto,1238350,849,17,True,2018-05-07 06:37:38.329164576
NB_001194,Customer_1194,73,Male,Kano,Fixed Deposit,1428458,641931,Employed,0.2,False,,0,454,9,True,2018-05-09 20:00:07.203601792
NB_001195,Customer_1195,73,Male,Osun,Current,884513,1168721,Employed,4.0,False,,0,640,12,True,2018-05-12 09:22:36.078039008
NB_001196,Customer_1196,30,Female,Rivers,Savings,35350,1782315,Employed,3.8,True,,577180,829,15,True,2018-05-14 22:45:04.952476224
NB_001197,Customer_1197,49,Female,Oyo,Student,562583,179590,Unemployed,1.7,False,,0,616,17,True,2018-05-17 12:07:33.826913440
NB_001198,Customer_1198,70,Female,Osun,Savings,62924,778023,Employed,3.6,False,,0,560,9,True,2018-05-20 01:30:02.701350656
NB_001199,Customer_1199,20,Male,Edo,Savings,44263,1396460,Employed,0.2,True,,417834,515,19,True,2018-05-22 14:52:31.575787872
NB_001200,Customer_1200,20,Male,Osun,Current,961214,2160998,Retired,0.3,True,,8381416,622,13,False,2018-05-25 04:15:00.450225088
NB_001201,Customer_1201,37,Female,Kano,Current,385626,651803,Employed,1.0,False,,0,560,12,True,2018-05-27 17:37:29.324662304
NB_001202,Customer_1202,37,Female,Kano,Current,183800,176455,Employed,3.4,False,,0,666,19,True,2018-05-30 06:59:58.199099520
NB_001203,Customer_1203,72,Male,Lagos,Current,9584,805439,Self-Employed,6.6,False,,0,573,19,True,2018-06-01 20:22:27.073536736
NB_001204,Customer_1204,62,Female,Edo,Savings,375459,1183979,Employed,3.5,False,,0,687,12,True,2018-06-04 09:44:55.947973984
NB_001205,Customer_1205,66,Male,Kaduna,Current,791418,857630,Student,3.6,False,,0,551,15,True,2018-06-06 23:07:24.822411200
NB_001206,Customer_1206,26,Male,Anambra,Fixed Deposit,102528,1019064,Self-Employed,3.3,False,,0,778,14,True,2018-06-09 12:29:53.696848416
NB_001207,Customer_1207,26,Male,Anambra,Savings,34215,162303,Self-Employed,4.8,False,,0,610,14,True,2018-06-12 01:52:22.571285632
NB_001208,Customer_1208,30,Female,Kaduna,Student,71722,662596,Employed,6.9,False,,0,611,13,False,2018-06-14 15:14:51.445722848
NB_001209,Customer_1209,66,Female,Edo,Savings,374946,434330,Self-Employed,4.9,False,,0,631,16,True,2018-06-17 04:37:20.320160064
NB_001210,Customer_1210,60,Male,Oyo,Current,229210,1215550,Employed,0.6,False,,0,698,9,False,2018-06-19 17:59:49.194597280
NB_001211,Customer_1211,71,Male,Osun,Student,120725,552925,Employed,1.5,False,,0,565,15,True,2018-06-22 07:22:18.069034496
NB_001212,Customer_1212,38,Female,Kaduna,Current,102217,706300,Student,2.2,True,,4231021,543,12,True,2018-06-24 20:44:46.943471712
NB_001213,Customer_1213,41,Female,Oyo,Savings,44001,314544,Employed,0.6,True,,685383,670,21,True,2018-06-27 10:07:15.817908928
NB_001214,Customer_1214,63,Female,Imo,Student,713178,1083130,Retired,1.3,True,Education,1011948,664,17,False,2018-06-29 23:29:44.692346144
NB_001215,Customer_1215,35,Female,Oyo,Savings,63887,405360,Student,0.2,True,Personal,608287,685,21,True,2018-07-02 12:52:13.566783360
NB_001216,Customer_1216,55,Female,Delta,Savings,95712,1355336,Retired,0.7,True,,922433,694,20,True,2018-07-05 02:14:42.441220576
NB_001217,Customer_1217,23,Female,Kano,Savings,80738,703811,Unemployed,4.1,False,,0,730,11,True,2018-07-07 15:37:11.315657824
NB_001218,Customer_1218,70,Male,Imo,Current,11745,724210,Employed,6.3,True,Personal,1188415,659,19,True,2018-07-10 04:59:40.190095040
NB_001219,Customer_1219,37,Male,Lagos,Savings,18969,65385,Employed,6.9,True,,433929,575,15,True,2018-07-12 18:22:09.064532256
NB_001220,Customer_1220,46,Male,Kaduna,Savings,423014,532194,Retired,2.8,False,,0,777,26,True,2018-07-15 07:44:37.938969472
NB_001221,Customer_1221,40,Female,Imo,Student,4876657,299532,Unemployed,0.5,True,,1142244,458,14,True,2018-07-17 21:07:06.813406688
NB_001222,Customer_1222,44,Female,Anambra,Current,3868407,395744,Employed,1.9,False,,0,590,10,True,2018-07-20 10:29:35.687843904
NB_001223,Customer_1223,41,Male,Osun,Current,8561,831858,Employed,0.0,True,Personal,574354,564,13,True,2018-07-22 23:52:04.562281120
NB_001224,Customer_1224,27,Female,Lagos,Current,35288,403979,Employed,2.2,False,,0,553,16,True,2018-07-25 13:14:33.436718336
NB_001225,Customer_1225,72,Male,Osun,Fixed Deposit,858590,107391,Employed,2.2,False,,0,774,18,True,2018-07-28 02:37:02.311155552
NB_001226,Customer_1226,27,Male,Kano,Current,301211,1755142,Self-Employed,1.3,True,,159611,633,26,False,2018-07-30 15:59:31.185592768
NB_001227,Customer_1227,65,Male,Edo,Savings,677864,97632,Employed,4.3,False,,0,747,14,True,2018-08-02 05:22:00.060029984
NB_001228,Customer_1228,31,Female,Kano,Current,45144,971935,Employed,0.0,True,Mortgage,1793094,664,20,False,2018-08-04 18:44:28.934467200
NB_001229,Customer_1229,63,Male,Edo,Student,18138,268480,Employed,3.3,False,,0,714,19,False,2018-08-07 08:06:57.808904448
NB_001230,Customer_1230,71,Male,Rivers,Savings,79818,304546,Employed,3.4,False,,0,733,9,False,2018-08-09 21:29:26.683341664
NB_001231,Customer_1231,18,Female,Osun,Current,343970,257731,Self-Employed,0.7,False,,0,592,18,True,2018-08-12 10:51:55.557778880
NB_001232,Customer_1232,33,Male,Anambra,Savings,139043,210922,Unemployed,2.1,True,,10179254,672,12,True,2018-08-15 00:14:24.432216096
NB_001233,Customer_1233,45,Male,Anambra,Student,58093,653558,Employed,3.0,False,,0,667,21,True,2018-08-17 13:36:53.306653312
NB_001234,Customer_1234,42,Female,Oyo,Savings,21002,788913,Self-Employed,4.3,False,,0,690,18,False,2018-08-20 02:59:22.181090528
NB_001235,Customer_1235,32,Female,Kano,Fixed Deposit,1286737,232617,Student,2.0,False,,0,661,17,False,2018-08-22 16:21:51.055527744
NB_001236,Customer_1236,51,Male,Rivers,Savings,5471337,361411,Employed,0.1,False,,0,745,14,True,2018-08-25 05:44:19.929964960
NB_001237,Customer_1237,35,Male,Delta,Fixed Deposit,207814,951842,Employed,0.5,False,,0,594,15,False,2018-08-27 19:06:48.804402176
NB_001238,Customer_1238,48,Female,Lagos,Student,1085458,1036060,Self-Employed,9.1,False,,0,707,16,True,2018-08-30 08:29:17.678839392
NB_001239,Customer_1239,27,Male,Rivers,Student,26191,274905,Self-Employed,1.8,False,,0,492,14,True,2018-09-01 21:51:46.553276608
NB_001240,Customer_1240,72,Male,Osun,Savings,2704138,641240,Self-Employed,0.9,False,,0,612,17,True,2018-09-04 11:14:15.427713824
NB_001241,Customer_1241,72,Male,Imo,Savings,80781,419884,Employed,10.4,False,,0,782,13,True,2018-09-07 00:36:44.302151072
NB_001242,Customer_1242,55,Female,Osun,Current,18326,86287,Employed,0.8,True,,8567960,672,22,True,2018-09-09 13:59:13.176588288
NB_001243,Customer_1243,22,Female,Anambra,Savings,106982,152236,Employed,0.9,True,,3153139,701,13,True,2018-09-12 03:21:42.051025504
NB_001244,Customer_1244,40,Female,Lagos,Savings,3550290,685089,Student,0.9,False,,0,704,20,False,2018-09-14 16:44:10.925462720
NB_001245,Customer_1245,34,Male,Rivers,Student,12625,1087630,Employed,4.6,False,,0,635,14,True,2018-09-17 06:06:39.799899936
NB_001246,Customer_1246,25,Female,Edo,Savings,41250,1132056,Employed,4.8,False,,0,585,9,True,2018-09-19 19:29:08.674337152
NB_001247,Customer_1247,44,Male,Anambra,Current,4377,1025022,Unemployed,4.4,True,,3543349,612,20,False,2018-09-22 08:51:37.548774368
NB_001248,Customer_1248,58,Male,Osun,Savings,345185,141274,Employed,0.2,False,,0,701,12,True,2018-09-24 22:14:06.423211584
NB_001249,Customer_1249,69,Male,Kaduna,Current,544498,3793736,Retired,0.2,True,,303359,677,10,False,2018-09-27 11:36:35.297648800
NB_001250,Customer_1250,50,Female,Delta,Student,142104,553958,Self-Employed,0.4,False,,0,665,12,False,2018-09-30 00:59:04.172086016
NB_001251,Customer_1251,56,Female,Imo,Savings,57186,964425,Self-Employed,1.0,False,,0,617,11,True,2018-10-02 14:21:33.046523232
NB_001252,Customer_1252,67,Female,Rivers,Savings,39739,438249,Self-Employed,3.4,True,Education,507507,772,6,True,2018-10-05 03:44:01.920960448
NB_001253,Customer_1253,68,Male,Edo,Current,1985949,72503,Employed,8.1,False,,0,691,15,False,2018-10-07 17:06:30.795397664
NB_001254,Customer_1254,41,Female,Delta,Current,211787,85663,Employed,12.7,False,,0,557,13,True,2018-10-10 06:28:59.669834912
NB_001255,Customer_1255,44,Female,Oyo,Current,1155687,3050535,Self-Employed,3.0,True,,323511,723,19,False,2018-10-12 19:51:28.544272128
NB_001256,Customer_1256,71,Male,Lagos,Savings,65619,1611304,Self-Employed,7.8,True,,304065,785,18,True,2018-10-15 09:13:57.418709344
NB_001257,Customer_1257,44,Female,Kaduna,Fixed Deposit,42313,135904,Employed,0.5,False,,0,748,15,True,2018-10-17 22:36:26.293146560
NB_001258,Customer_1258,73,Male,Kaduna,Savings,228230,421788,Student,1.0,False,,0,630,16,True,2018-10-20 11:58:55.167583776
NB_001259,Customer_1259,35,Male,Osun,Savings,70103,6142532,Self-Employed,1.1,False,,0,706,14,True,2018-10-23 01:21:24.042020992
NB_001260,Customer_1260,62,Male,Delta,Current,116120,82873,Employed,2.1,False,,0,633,17,True,2018-10-25 14:43:52.916458208
NB_001261,Customer_1261,26,Female,Kano,Fixed Deposit,82294,846327,Self-Employed,7.6,True,,500121,573,14,True,2018-10-28 04:06:21.790895424
NB_001262,Customer_1262,54,Female,Kano,Savings,86704,217466,Employed,2.5,False,,0,667,22,True,2018-10-30 17:28:50.665332640
NB_001263,Customer_1263,46,Male,Rivers,Current,93369,427805,Employed,2.8,False,,0,608,18,True,2018-11-02 06:51:19.539769856
NB_001264,Customer_1264,23,Male,Kano,Fixed Deposit,41495,194735,Employed,2.1,False,,0,849,15,True,2018-11-04 20:13:48.414207072
NB_001265,Customer_1265,27,Male,Kaduna,Student,84189,509583,Self-Employed,5.9,True,Mortgage,2427169,799,12,True,2018-11-07 09:36:17.288644288
NB_001266,Customer_1266,26,Female,Rivers,Savings,19767,1376442,Student,3.8,False,,0,661,14,False,2018-11-09 22:58:46.163081536
NB_001267,Customer_1267,49,Male,Kaduna,Savings,779573,499417,Employed,2.0,False,,0,811,13,True,2018-11-12 12:21:15.037518752
NB_001268,Customer_1268,71,Male,Rivers,Current,114982,403368,Employed,0.5,False,,0,693,14,False,2018-11-15 01:43:43.911955968
NB_001269,Customer_1269,62,Female,Kaduna,Savings,74878,737898,Employed,2.1,False,,0,757,15,True,2018-11-17 15:06:12.786393184
NB_001270,Customer_1270,26,Male,Imo,Savings,96301,1078560,Employed,0.8,False,,0,666,18,True,2018-11-20 04:28:41.660830400
NB_001271,Customer_1271,61,Male,Imo,Student,256475,695338,Employed,0.1,False,,0,674,12,True,2018-11-22 17:51:10.535267616
NB_001272,Customer_1272,58,Male,Kaduna,Student,116681,1135922,Employed,0.1,False,,0,699,18,True,2018-11-25 07:13:39.409704832
NB_001273,Customer_1273,52,Male,Lagos,Fixed Deposit,218903,122367,Self-Employed,5.6,True,,2211082,724,13,True,2018-11-27 20:36:08.284142048
NB_001274,Customer_1274,24,Female,Imo,Savings,37029,162681,Employed,2.8,False,,0,480,16,True,2018-11-30 09:58:37.158579264
NB_001275,Customer_1275,70,Male,Rivers,Savings,400234,272119,Student,2.0,False,,0,768,19,True,2018-12-02 23:21:06.033016480
NB_001276,Customer_1276,67,Male,Kaduna,Savings,100547,587432,Employed,2.1,False,,0,689,16,True,2018-12-05 12:43:34.907453696
NB_001277,Customer_1277,55,Female,Lagos,Current,41919,230408,Student,2.1,False,,0,587,22,False,2018-12-08 02:06:03.781890912
NB_001278,Customer_1278,68,Male,Imo,Student,152423,914692,Employed,4.2,False,,0,681,16,False,2018-12-10 15:28:32.656328160
NB_001279,Customer_1279,60,Male,Anambra,Savings,335995,240760,Employed,0.5,False,,0,844,13,False,2018-12-13 04:51:01.530765376
NB_001280,Customer_1280,53,Male,Osun,Current,279685,161762,Unemployed,1.2,False,,0,663,16,False,2018-12-15 18:13:30.405202592
NB_001281,Customer_1281,36,Male,Lagos,Student,10041,1271304,Student,7.8,True,Mortgage,3060427,533,19,True,2018-12-18 07:35:59.279639808
NB_001282,Customer_1282,58,Female,Oyo,Fixed Deposit,45124,207132,Employed,1.9,True,,447272,850,11,True,2018-12-20 20:58:28.154077024
NB_001283,Customer_1283,23,Male,Edo,Current,402918,137313,Employed,2.7,False,,0,784,13,True,2018-12-23 10:20:57.028514240
NB_001284,Customer_1284,26,Female,Oyo,Savings,564700,454111,Employed,0.2,True,Business,656441,704,12,False,2018-12-25 23:43:25.902951456
NB_001285,Customer_1285,37,Female,Oyo,Savings,209045,344525,Employed,4.5,True,,5364006,689,16,True,2018-12-28 13:05:54.777388672
NB_001286,Customer_1286,65,Female,Rivers,Savings,193785,515130,Self-Employed,1.4,False,,0,554,13,True,2018-12-31 02:28:23.651825888
NB_001287,Customer_1287,57,Male,Delta,Current,45957,780317,Retired,0.9,True,,3853488,704,20,False,2019-01-02 15:50:52.526263104
NB_001288,Customer_1288,74,Female,Rivers,Current,168458,259931,Self-Employed,1.4,False,,0,570,20,True,2019-01-05 05:13:21.400700320
NB_001289,Customer_1289,30,Male,Delta,Current,581300,390843,Employed,2.5,False,,0,539,13,False,2019-01-07 18:35:50.275137536
NB_001290,Customer_1290,20,Female,Edo,Savings,1759122,513840,Employed,2.1,True,,185240,644,13,True,2019-01-10 07:58:19.149574752
NB_001291,Customer_1291,49,Male,Oyo,Current,191909,137608,Self-Employed,2.6,False,,0,554,12,True,2019-01-12 21:20:48.024012000
NB_001292,Customer_1292,52,Female,Imo,Savings,485339,72561,Employed,5.4,False,,0,802,17,True,2019-01-15 10:43:16.898449216
NB_001293,Customer_1293,39,Male,Oyo,Current,158627,303304,Employed,1.9,False,,0,657,18,True,2019-01-18 00:05:45.772886432
NB_001294,Customer_1294,34,Male,Rivers,Savings,86510,519994,Student,0.3,True,Education,185970,625,15,True,2019-01-20 13:28:14.647323648
NB_001295,Customer_1295,39,Female,Delta,Savings,1124173,276655,Self-Employed,0.6,False,,0,751,7,True,2019-01-23 02:50:43.521760864
NB_001296,Customer_1296,59,Male,Delta,Current,156180,1454028,Self-Employed,0.4,False,,0,718,15,True,2019-01-25 16:13:12.396198080
NB_001297,Customer_1297,65,Male,Anambra,Savings,1110219,303408,Employed,1.0,True,Personal,8263610,685,17,True,2019-01-28 05:35:41.270635296
NB_001298,Customer_1298,19,Female,Imo,Savings,205451,257445,Self-Employed,3.1,False,,0,794,9,False,2019-01-30 18:58:10.145072512
NB_001299,Customer_1299,32,Male,Delta,Fixed Deposit,37802,2136915,Employed,0.4,False,,0,610,15,False,2019-02-02 08:20:39.019509728
NB_001300,Customer_1300,73,Male,Kaduna,Savings,354956,416976,Self-Employed,0.7,False,,0,688,12,True,2019-02-04 21:43:07.893946944
NB_001301,Customer_1301,54,Male,Oyo,Student,35759,493468,Employed,1.6,True,Business,655081,732,17,False,2019-02-07 11:05:36.768384160
NB_001302,Customer_1302,74,Male,Oyo,Current,331337,380073,Employed,7.3,True,,2682651,614,18,True,2019-02-10 00:28:05.642821376
NB_001303,Customer_1303,19,Female,Lagos,Savings,16936,541593,Student,0.8,True,,1568256,815,17,False,2019-02-12 13:50:34.517258624
NB_001304,Customer_1304,25,Female,Edo,Savings,145439,328419,Self-Employed,5.7,True,Business,6086309,591,11,True,2019-02-15 03:13:03.391695840
NB_001305,Customer_1305,49,Male,Osun,Savings,1278056,555278,Employed,2.3,True,,2160556,710,14,True,2019-02-17 16:35:32.266133056
NB_001306,Customer_1306,44,Male,Imo,Current,606285,676387,Self-Employed,3.2,False,,0,708,14,True,2019-02-20 05:58:01.140570240
NB_001307,Customer_1307,72,Male,Kano,Fixed Deposit,12171,519247,Self-Employed,2.9,False,,0,580,16,False,2019-02-22 19:20:30.015007488
NB_001308,Customer_1308,67,Female,Kano,Fixed Deposit,474637,958702,Employed,2.5,False,,0,631,8,False,2019-02-25 08:42:58.889444672
NB_001309,Customer_1309,44,Male,Edo,Current,92826,506708,Employed,3.0,True,,460758,456,19,True,2019-02-27 22:05:27.763881920
NB_001310,Customer_1310,64,Male,Oyo,Savings,807956,2928451,Student,0.2,False,,0,579,20,True,2019-03-02 11:27:56.638319168
NB_001311,Customer_1311,57,Female,Anambra,Savings,386015,1153196,Employed,4.5,False,,0,637,11,True,2019-03-05 00:50:25.512756352
